26155
52617	52769	2269
55569	55763	2422
59382	59624	2617
60936	61092	2860
64751	64866	3017
71810	71971	3133
73161	73367	3295
73588	73733	3502
76034	76295	3648
80165	80425	3910
84513	84664	4171
86596	86774	4323
102148	102330	4502
107949	108280	4685
122884	122997	5017
152982	153145	5131
154112	154208	5295
155221	155895	5392
157029	157103	6067
160295	160577	6142
164693	164857	6425
166086	166399	6590
166635	167210	6904
0	91	0
1124	1457	92
0	176	0
3795	4178	177
0	125	0
3995	4425	126
0	169	0
15453	15635	170
21254	21493	353
0	48	0
523	713	49
1348	1665	240
0	238	0
8562	8725	239
9692	9788	403
10801	11475	500
12609	12683	1175
15875	16157	1250
21666	21979	1533
22215	22789	1847
0	43	0
3797	3873	44
5533	5682	121
7867	7956	271
0	90	0
1224	1298	91
4490	4772	166
5854	6175	449
0	496	0
1725	1759	497
0	336	0
1798	2008	337
2236	2387	548
2877	3044	700
3507	3681	868
3835	4036	1043
4227	4312	1245
4402	4670	1331
4757	4900	1600
4998	5156	1744
5943	6191	1903
6312	6584	2152
6700	6876	2425
6966	7068	2602
7153	7851	2705
0	690	0
918	1726	691
2189	2363	1500
2517	2718	1675
2909	2994	1877
3084	3352	1963
3439	3582	2232
3680	5266	2376
5382	5558	3963
5648	5750	4140
5835	6529	4243
0	462	0
5342	5452	463
5591	5757	574
5892	5998	741
6422	6612	848
6977	7113	1039
11730	11876	1176
12397	12554	1323
13169	13364	1481
14220	14350	1677
24899	25424	1808
0	462	0
5342	5452	463
5591	5757	574
5892	5998	741
6422	6612	848
6977	7113	1039
11730	11876	1176
12397	12554	1323
13169	13364	1481
13844	13939	1677
14220	14350	1773
24899	25488	1904
0	456	0
832	924	457
5336	5446	550
5585	5751	661
5886	5992	828
6416	6452	935
0	456	0
5336	5446	457
5585	5754	568
5886	5992	738
6416	6606	845
6971	7107	1036
11724	11870	1173
12391	12548	1320
13163	13358	1478
13838	13933	1674
14214	14344	1770
24893	25399	1901
0	45	0
11580	12109	46
0	4019	0
0	147	0
449	602	148
701	758	302
857	984	360
1217	1392	488
0	1570	0
4925	5131	1571
6169	6231	1778
6939	7045	1841
9080	9208	1948
9865	10779	2077
11672	13697	2992
0	1284	0
0	325	0
2133	2239	326
4274	4402	433
5059	5266	562
0	89	0
810	972	90
1449	1554	253
2500	2634	359
3639	3835	494
0	329	0
663	788	330
0	166	0
31378	31567	167
42496	42649	357
50471	52101	511
53403	53610	2142
58029	58102	2350
59439	59614	2424
63593	63756	2600
67569	67660	2764
76269	76359	2856
92444	92527	2947
94659	94815	3031
98401	98503	3188
140771	140887	3291
141831	141890	3408
143717	146922	3468
0	161	0
31373	31562	162
42491	42644	352
50466	52096	506
53398	53605	2137
58024	58097	2345
59434	59579	2419
0	143	0
5860	5963	144
31355	31544	248
42473	42626	438
50448	52078	592
53380	53587	2223
58006	58079	2431
59416	59591	2505
63570	63733	2681
67546	67637	2845
76246	76336	2937
92421	92504	3028
94636	94792	3112
98378	98480	3269
140748	140864	3372
141808	141867	3489
143694	146900	3549
0	100	0
31312	31501	101
42430	42583	291
50405	50440	445
53337	53421	481
0	100	0
31312	31501	101
42430	42583	291
50405	52035	445
53337	53544	2076
57963	58036	2284
59373	59548	2358
63527	63690	2534
67503	67594	2698
76203	76293	2790
92378	92461	2881
94593	94749	2965
98335	98437	3122
141765	141824	3225
143651	143890	3285
0	85	0
5802	5905	86
31297	31486	190
42415	42568	380
50390	52020	534
53322	53529	2165
57948	58021	2373
59358	59533	2447
63512	63675	2623
67488	67579	2787
72584	72705	2879
76188	76278	3001
92363	92446	3092
94578	94734	3176
98320	98422	3333
140690	140806	3436
141750	141809	3553
143636	143846	3613
162233	162838	3824
169685	171458	4430
0	56	0
8917	9070	57
16892	17292	211
0	547	0
2374	2592	548
0	380	0
14742	14847	381
15252	15313	487
0	211	0
1283	1469	212
9046	9146	399
10643	10720	500
0	31	0
9534	10070	32
0	31	0
9534	10139	32
16986	18759	638
0	326	0
9500	10098	327
0	158	0
8223	8328	159
8733	9025	265
0	147	0
8722	9327	148
16174	16936	754
0	164	0
5569	6092	165
0	184	0
5569	6174	185
13021	14798	791
0	99	0
12956	13546	100
0	1158	0
1691	2356	1159
3056	3228	1825
12786	12934	1998
42562	42689	2147
45777	45947	2275
65484	65594	2446
0	249	0
502	607	250
1012	1373	356
0	249	0
502	607	250
1012	1617	356
8464	10237	962
0	249	0
1012	1617	250
8464	10237	856
0	201	0
964	1430	202
0	55	0
291	794	56
0	482	0
1018	1291	483
3716	3864	757
13935	14052	906
22177	22495	1024
33492	33619	1343
36707	36877	1471
56414	56798	1642
0	274	0
14486	14656	275
34193	34298	446
0	1400	0
8019	8106	1401
16642	16736	1489
19217	19378	1584
21094	21263	1746
26280	26361	1916
27879	27921	1998
29512	29666	2041
31604	32561	2196
0	447	0
5047	5218	448
7066	7153	620
15689	15783	708
18264	18425	803
20141	20310	965
25327	25408	1135
26926	26968	1217
28559	28713	1260
30651	31525	1415
0	265	0
4865	5036	266
6884	6971	438
7095	8496	526
0	244	0
1644	1878	245
0	129	0
586	667	130
3818	3972	212
5910	8589	367
0	294	0
1812	1854	295
3445	3526	338
0	2677	0
3419	3660	2678
6491	6582	2920
7485	7650	3012
8494	8578	3178
15192	15512	3263
0	2662	0
3404	3645	2663
6476	6567	2905
7470	7635	2997
8479	8563	3163
14511	14744	3248
0	2659	0
3404	3645	2660
6476	6567	2902
7470	7635	2994
8479	8563	3160
14511	14878	3245
0	620	0
2492	2655	621
3400	3641	785
6472	6563	1027
7466	7631	1119
8475	8559	1285
14507	14729	1370
0	441	0
7376	7500	442
0	699	0
1444	1685	700
4516	4607	942
5510	5675	1034
6519	6603	1200
13217	13537	1285
0	410	0
4227	4318	411
5221	5386	503
6230	6314	669
12262	12402	754
0	344	0
4158	4249	345
5152	5317	437
6161	6245	603
12193	12369	688
0	267	0
1012	1253	268
0	38	0
2869	3345	39
0	88	0
991	1156	89
2000	2084	255
8032	8219	340
8698	8942	528
0	357	0
1201	1285	358
7233	7408	443
0	300	0
1144	1188	301
0	568	0
2154	2297	569
12481	12673	713
16413	17269	906
0	113	0
1699	2128	114
0	64	0
1650	1793	65
11977	12169	209
16011	16054	402
25925	26045	446
0	62	0
1648	1791	63
11975	12167	207
15907	16008	400
27673	27799	502
51945	52014	629
53956	53971	699
0	39	0
1625	1768	40
11952	12005	184
15986	16029	238
27650	27776	282
51922	51991	409
52958	53118	479
0	58	0
24204	24273	59
26215	26283	129
26500	26781	198
27325	27495	480
31026	31156	651
31291	31377	782
36578	36770	869
37163	37320	1062
39357	39506	1220
40030	40166	1370
43682	43869	1507
44102	44229	1695
44331	44443	1823
44525	44638	1936
44943	45218	2050
0	791	0
2594	2709	792
4201	4329	908
7243	7443	1037
0	791	0
2594	2709	792
3059	3645	908
4201	4329	1495
7243	7446	1624
0	776	0
2579	3758	777
4186	4314	1957
6582	7438	2086
0	762	0
2565	2680	763
4172	4300	879
6568	6774	1008
7214	7415	1215
0	749	0
2552	3731	750
4159	4287	1930
7201	7417	2059
0	583	0
1139	1267	584
3535	3603	713
0	784	0
3698	3869	785
0	207	0
415	543	208
2811	3017	337
3772	3802	544
0	75	0
13143	13212	76
15151	15222	146
15439	15720	218
16264	16360	500
0	72	0
13140	13209	73
15148	15219	143
15544	15717	215
16261	16431	389
19962	20092	560
20227	20293	691
0	152	0
1134	1344	153
0	380	0
4807	4876	381
6818	6886	451
7211	7384	520
7928	8098	694
11629	11759	865
11894	11980	996
17181	17373	1083
17766	17923	1276
19960	20109	1434
20633	20769	1584
24285	24472	1721
24705	24832	1909
24934	24987	2037
0	151	0
4770	4839	152
7174	7347	222
7891	8061	396
11592	11630	567
0	123	0
4756	4825	124
6764	6835	194
7052	7333	266
7877	8047	548
11578	11708	719
11843	11929	850
17130	17270	937
0	326	0
4753	4822	327
6764	6832	397
7049	7330	466
7874	8044	748
11575	11705	919
11840	11926	1050
17127	17319	1137
17712	17869	1330
19906	20055	1488
20579	20715	1638
24231	24418	1775
24651	24778	1963
24880	24992	2091
25074	25187	2204
25492	25801	2318
0	108	0
4741	4810	109
6752	6820	179
7145	7318	248
7865	7979	422
0	108	0
4741	4810	109
6752	6820	179
7145	7318	248
7862	8032	422
11563	11693	593
11828	11914	724
0	312	0
6750	6818	313
7035	7121	382
7199	7316	469
7863	8030	587
11561	11636	755
0	105	0
4738	4807	106
5774	6015	176
6749	6817	418
7142	7315	487
7859	8029	661
11560	11690	832
11825	11911	963
17112	17304	1050
17697	17854	1243
19891	20040	1401
20564	20700	1551
24216	24403	1688
24636	24763	1876
24865	24977	2004
25059	25172	2117
25477	25785	2231
0	104	0
7141	7314	105
7858	8028	279
11559	11687	450
0	292	0
4719	4788	293
6730	6798	363
7015	7101	432
7220	7296	519
7840	8010	596
11541	11671	767
11806	11836	898
0	111	0
333	402	112
2737	2910	182
3454	3624	356
7155	7285	527
7420	7504	658
0	93	0
315	384	94
2326	2394	164
2719	2892	233
3436	3606	407
7137	7267	578
7402	7439	709
0	73	0
295	364	74
2303	2374	144
2591	2872	216
3416	3586	498
7117	7247	669
7382	7434	800
0	68	0
290	359	69
2301	2369	139
2586	2867	208
3414	3581	490
7112	7242	658
7377	7461	789
0	571	0
788	874	572
993	1069	659
1613	1783	736
5314	5444	907
5579	5665	1038
10866	11058	1125
11451	11608	1318
13645	13794	1476
14318	14454	1626
17948	18157	1763
18390	18517	1973
18619	18731	2101
18813	18926	2214
19231	19534	2328
0	165	0
709	879	166
4675	4761	337
5496	5606	424
0	44	0
179	265	45
5466	5971	132
0	112	0
2699	2848	113
3372	3508	263
7002	7211	400
7444	7571	610
7673	7785	738
7867	7980	851
8285	8568	965
0	98	0
230	439	99
672	799	309
901	1013	437
1095	1208	550
1513	1816	664
0	26	0
180	367	27
600	727	215
829	941	343
1023	1136	456
1441	1723	570
0	364	0
597	724	365
826	938	493
1020	1133	606
1438	1750	720
0	211	0
444	571	212
673	980	340
1285	1588	648
0	175	0
408	535	176
637	692	304
795	944	360
1249	1395	510
0	103	0
363	512	104
817	1100	254
0	528	0
11825	11884	529
12721	12830	589
14088	14845	699
0	489	0
11786	11845	490
12682	12791	550
14049	14121	660
15244	15378	733
16906	17058	868
0	62	0
899	1008	63
2266	2405	173
3458	3595	313
4538	4649	451
5120	5288	563
6009	6095	732
0	633	0
2161	2304	634
0	86	0
1614	1776	87
4760	5110	250
0	1284	0
0	511	0
0	1164	0
0	439	0
4725	4881	440
0	155	0
0	228	0
0	554	0
714	861	555
4096	4221	703
5853	6003	829
6411	6481	980
8916	9019	1051
9143	9367	1155
15050	15122	1380
16674	16858	1453
29873	29987	1638
30370	30487	1753
30659	30785	1871
32353	32464	1998
34980	35183	2110
35750	35830	2314
36750	36871	2395
37457	37671	2517
38874	39005	2732
40835	40955	2864
43364	43489	2985
0	554	0
714	861	555
4096	4221	703
5853	6003	829
6411	6481	980
8916	9019	1051
9143	9367	1155
15050	15122	1380
16674	16858	1453
29873	29987	1638
30370	30487	1753
30659	30785	1871
32353	32464	1998
34980	35183	2110
35750	35830	2314
36750	36871	2395
37457	37671	2517
38874	39005	2732
40835	40955	2864
43364	43487	2985
55288	55682	3109
0	338	0
498	645	339
3880	4005	487
5637	5787	613
6195	6265	764
8700	8803	835
8927	9124	939
14834	14906	1137
16458	16642	1210
29657	29771	1395
30154	30271	1510
30443	30569	1628
32137	32248	1755
34764	34967	1867
35534	35614	2071
36534	36655	2152
37241	37455	2274
38658	38789	2489
40619	40739	2621
43057	43271	2742
50421	50539	2957
55072	55227	3076
0	338	0
498	645	339
3880	4005	487
5637	5787	613
6195	6265	764
8700	8803	835
8927	9124	939
14834	14906	1137
16458	16642	1210
29657	29771	1395
30154	30271	1510
30443	30569	1628
32137	32248	1755
34764	34967	1867
35534	35614	2071
36534	36655	2152
37241	37455	2274
38658	38789	2489
40619	40739	2621
42629	42711	2742
43148	43271	2825
55072	55227	2949
0	116	0
276	423	117
3658	3783	265
5415	5565	391
5973	6043	542
8478	8581	613
8705	8902	717
14612	14684	915
16236	16420	988
29435	29549	1173
29932	30049	1288
30221	30347	1406
31915	32026	1533
34542	34745	1645
35312	35392	1849
36312	36433	1930
37019	37233	2052
38436	38567	2267
40397	40517	2399
42926	43049	2520
54850	55248	2644
0	175	0
272	315	176
38728	38803	220
41465	41627	296
44111	44263	459
48827	48894	612
49116	49261	680
49380	49511	826
53547	53671	958
60924	60991	1083
62207	62370	1151
62554	62686	1315
68246	68410	1448
70408	70546	1613
73293	73357	1752
77884	78029	1817
80431	80559	1963
89054	89122	2092
91803	92390	2161
95664	95788	2749
98936	99018	2874
106474	106583	2957
111489	111585	3067
113657	113824	3164
118017	120675	3332
0	75	0
172	215	76
38628	38703	120
41365	41527	196
44011	44163	359
48727	48794	512
49016	49161	580
49280	49411	726
53447	53571	858
60824	60891	983
62107	62270	1051
62454	62586	1215
70308	70446	1348
73193	73257	1487
77784	77929	1552
80331	80459	1698
87162	87344	1827
88954	89022	2010
91703	92290	2079
95564	95688	2667
98836	98918	2792
106374	106483	2875
111389	111485	2985
113557	113724	3082
117917	121309	3250
0	37	0
134	177	38
7371	7448	82
7702	7885	160
0	25	0
122	165	26
38578	38653	70
41315	41477	146
43961	44113	309
48677	48744	462
48966	49111	530
49230	49361	676
53397	53521	808
60774	60841	933
62057	62220	1001
62404	62536	1165
68096	68260	1298
70258	70396	1463
73143	73207	1602
77734	77879	1667
80281	80409	1813
87112	87294	1942
88904	88972	2125
91653	92240	2194
95514	95638	2782
98786	98868	2907
106324	106433	2990
111339	111435	3100
113507	113674	3197
117867	118818	3365
0	1512	0
4174	4336	1513
6820	6972	1676
11536	11603	1829
11825	11970	1897
12089	12220	2043
16256	16380	2175
23633	23700	2300
24916	25079	2368
25263	25395	2532
33117	33255	2665
36002	36066	2804
40593	40738	2869
43140	43268	3015
51763	51831	3144
54512	55099	3213
58373	58497	3801
61645	61727	3926
69183	69292	4009
74198	74294	4119
76366	76533	4216
80726	81677	4384
0	231	0
2893	3055	232
5539	5691	395
10255	10322	548
10544	10689	616
10808	10939	762
14975	15099	894
22352	22419	1019
23635	23798	1087
23982	24114	1251
31836	31974	1384
34721	34785	1523
39312	39457	1588
41859	41987	1734
48690	48872	1863
50482	50550	2046
53231	53818	2115
57092	57216	2703
60364	60446	2828
67902	68011	2911
72917	73013	3021
75085	75252	3118
79445	79852	3286
0	67	0
0	485	0
3039	3177	486
4225	4341	625
11462	11585	742
0	354	0
2908	3046	355
4094	4294	494
0	42	0
61700	61836	43
72903	73054	180
75215	76810	332
79879	79966	1928
86030	88795	2016
96500	96634	4782
218090	218208	4917
221510	221759	5036
224618	224792	5286
228969	229093	5461
232247	232389	5586
237972	238054	5729
239676	241727	5812
0	5387	0
0	2058	0
0	1566	0
4635	4722	1567
10786	13551	1655
21256	21390	4421
142846	142964	4556
146266	146515	4675
149374	149548	4925
153725	153849	5100
157003	157145	5225
162728	162810	5368
164432	169470	5451
0	944	0
8649	8783	945
130239	130357	1080
133659	136941	1199
141118	141242	4482
144396	145870	4607
0	212	0
7917	8376	213
0	2999	0
0	13119	0
0	447	0
100851	100969	448
104271	104520	567
107379	107553	817
111730	111854	992
115008	115150	1117
120733	120815	1260
122437	127479	1343
0	485	0
7568	7685	486
8525	8564	604
9754	9990	644
10184	10259	881
0	620	0
58978	59096	621
62398	62647	740
65506	65680	990
69857	69981	1165
73135	73277	1290
78860	78942	1433
80564	85557	1516
0	245	0
0	59	0
1527	1621	60
2824	2942	155
3913	4045	274
5370	5512	407
7197	7513	550
0	36	0
1508	1598	37
2801	2919	128
3890	4022	247
7174	7394	380
0	98	0
561	943	99
0	144	0
1882	1961	145
5396	5514	225
8331	8463	344
9914	10056	477
12082	12347	620
0	1079	0
0	166	0
2502	2762	167
0	99	0
745	1005	100
1324	1388	361
0	119	0
1511	1824	120
0	486	0
8881	8948	487
10020	10041	555
12638	12723	577
0	779	0
0	484	0
3178	3394	485
5837	6008	702
8409	11139	874
0	481	0
3175	3391	482
5834	6005	699
8406	11136	871
0	481	0
3175	3391	482
5834	6005	699
8406	8802	871
24392	24587	1268
29960	30156	1464
0	357	0
3139	3355	358
5798	5969	575
8370	8766	747
24356	24551	1144
29924	30121	1340
53745	53920	1538
0	440	0
3134	3350	441
5793	5964	658
8365	8727	830
0	114	0
2808	3024	115
5467	5638	332
8128	8437	504
0	55	0
2498	3049	56
0	141	0
1127	1237	142
15731	15926	253
21299	21449	449
0	746	0
0	603	0
0	350	0
472	517	351
0	179	0
7607	7735	180
9154	9296	309
11311	11410	452
12762	13573	552
0	65	0
0	128	0
1547	1689	129
3704	3969	272
0	122	0
1541	1683	123
3698	3797	266
53465	53624	366
54319	54352	526
54911	55910	560
0	44	0
1463	1605	45
3620	3719	188
64127	64366	288
64886	65058	528
0	1692	0
0	3753	0
0	2818	0
0	381	0
3240	3345	382
0	374	0
2966	3026	375
0	101	0
202	380	102
989	1158	281
0	304	0
39528	39604	305
79743	79816	382
96727	96828	456
98781	98855	558
102890	102951	633
107447	107498	695
109588	109679	747
113967	114066	839
120321	120399	939
122688	122818	1018
125340	125434	1149
130258	130365	1244
138661	138727	1352
139260	139360	1419
145049	145115	1520
146219	146314	1587
149559	149721	1683
153396	153532	1846
156435	156548	1983
157440	164445	2097
0	66	0
108	241	67
39465	39541	201
79680	79753	278
96664	96765	352
98718	98792	454
102827	102888	529
107384	107435	591
109525	109616	643
113904	114003	735
120258	120336	835
122625	122755	914
125277	125371	1045
130195	130302	1140
137930	138079	1248
138598	138664	1398
139197	139297	1465
144986	145052	1566
146156	146251	1633
149496	149658	1729
153333	153469	1892
156372	156485	2029
157377	158106	2143
0	46	0
39270	39346	47
96469	96570	124
98523	98597	226
102632	102693	301
107189	107240	363
109330	109421	415
113709	113808	507
119412	119461	607
0	343	0
826	1141	344
0	531	0
876	1971	532
0	128	0
0	149	0
18840	18987	150
21087	21245	298
25971	27284	457
27966	28032	1771
28728	28840	1838
30190	30366	1951
35439	35637	2128
37912	38054	2327
39590	39690	2470
43284	43347	2571
55809	55953	2635
81361	81534	2780
84265	84355	2954
86632	86824	3045
90773	90853	3238
93152	93299	3319
101591	101750	3467
103956	104139	3627
105286	105508	3811
109326	109435	4034
126176	126241	4144
132142	132270	4210
134045	134188	4339
135815	135904	4483
148612	148731	4573
149160	149268	4693
153012	153136	4802
156163	156317	4927
160469	160592	5082
161487	161687	5206
166178	166288	5407
168802	168906	5518
179113	179265	5623
203993	204106	5776
205568	205684	5890
208223	208306	6007
210142	210279	6091
213035	213220	6229
250219	250349	6415
261121	261165	6546
262574	262711	6591
284301	285622	6729
0	140	0
18831	18978	141
21078	21236	289
25962	27275	448
27957	28023	1762
28719	28831	1829
30181	30357	1942
35430	35628	2119
37903	38045	2318
39581	39681	2461
43275	43338	2562
55800	55944	2626
81352	81525	2771
84256	84346	2945
86623	86815	3036
90764	90844	3229
93143	93290	3310
101582	101741	3458
103947	104130	3618
105277	105499	3802
109317	109426	4025
126167	126232	4135
132133	132261	4201
134036	134179	4330
135806	135895	4474
148603	148722	4564
149151	149259	4684
153003	153127	4793
156154	156308	4918
160460	160583	5073
161478	161678	5197
166169	166279	5398
168793	168897	5509
179104	179256	5614
203984	204097	5767
205559	205675	5881
208214	208297	5998
210133	210270	6082
213026	213211	6220
250210	250340	6406
261112	261156	6537
262565	262702	6582
284292	285537	6720
288290	288888	7966
0	59	0
18750	18897	60
20997	21155	208
25881	27194	367
27876	27942	1681
28638	28750	1748
30100	30276	1861
35349	35547	2038
37822	37964	2237
39500	39600	2380
43194	43257	2481
55719	55863	2545
81271	81444	2690
84175	84265	2864
86542	86734	2955
90683	90763	3148
93059	93209	3229
101501	101660	3380
103866	104049	3540
105196	105418	3724
109236	109345	3947
126086	126151	4057
132052	132180	4123
133955	134098	4252
135725	135814	4396
148522	148641	4486
149070	149178	4606
152922	153046	4715
156073	156227	4840
160379	160502	4995
161397	161597	5119
166088	166198	5320
168712	168816	5431
179023	179175	5536
203903	204016	5689
205478	205594	5803
208133	208216	5920
210052	210189	6004
212945	213130	6142
250129	250259	6328
261031	261075	6459
262484	262621	6504
284211	285456	6642
288209	288410	7888
0	351	0
0	97	0
2197	2355	98
7081	8394	257
9076	9142	1571
9838	9950	1638
11300	11476	1751
16549	16747	1928
19022	19164	2127
20700	20800	2270
24394	24457	2371
62471	62644	2435
65375	65465	2609
67742	67934	2700
71883	71963	2893
74262	74409	2974
82701	82860	3122
85066	85249	3282
86396	86618	3466
90436	90545	3689
107286	107351	3799
113252	113380	3865
115155	115298	3994
116925	117014	4138
129722	129841	4228
130270	130378	4348
134122	134246	4457
137273	137427	4582
141579	141702	4737
142597	142797	4861
147288	147398	5062
149912	150016	5173
160223	160375	5278
185103	185216	5431
186678	186794	5545
189333	189416	5662
191252	191389	5746
194145	194330	5884
231329	231459	6070
242231	242275	6201
243684	243821	6246
265411	266656	6384
269409	269552	7630
0	149	0
845	957	150
2307	2483	263
7556	7754	440
10029	10171	639
11707	11807	782
15401	15464	883
27926	28070	947
53478	53651	1092
56382	56472	1266
58749	58941	1357
62890	62970	1550
65269	65416	1631
73708	73867	1779
76073	76256	1939
77403	77625	2123
81443	81552	2346
98293	98358	2456
104259	104387	2522
106162	106305	2651
107932	108021	2795
120729	120848	2885
121277	121385	3005
125129	125253	3114
128280	128434	3239
132586	132709	3394
133604	133804	3518
138295	138405	3719
140919	141023	3830
151230	151382	3935
176110	176223	4088
177685	177801	4202
180340	180423	4319
182259	182396	4403
185152	185337	4541
222336	222466	4727
233238	233282	4858
234691	234828	4903
256418	257739	5041
0	447	0
7862	8029	448
15373	15786	616
18257	18414	1030
22862	23030	1188
23971	24188	1357
0	304	0
1320	1487	305
8831	9244	473
16320	16488	887
17429	17654	1056
0	414	0
6158	6215	415
7490	7658	473
8599	8807	642
0	277	0
6021	6078	278
6241	6635	336
0	242	0
2713	3197	243
0	242	0
2713	2870	243
7872	8224	401
0	242	0
2713	2870	243
5986	6043	401
7318	7486	459
8427	8612	628
0	240	0
3873	4447	241
0	240	0
7316	7484	241
7870	7929	410
8425	8667	470
0	235	0
7311	7479	236
7865	8225	405
0	226	0
2684	3229	227
0	203	0
2901	3061	204
3836	4307	365
0	203	0
2661	2831	204
3839	4319	375
0	203	0
2674	2831	204
5947	6004	362
6167	6557	420
0	203	0
5947	6004	204
7279	7447	262
8242	8579	431
0	203	0
2674	2933	204
8388	8599	464
0	203	0
2674	2933	204
5947	6004	464
7279	7447	522
7833	7892	691
8388	8630	751
0	203	0
5947	6004	204
7279	7447	262
10549	10809	431
0	203	0
7279	7447	204
10549	10810	373
0	202	0
4558	5158	203
0	196	0
7272	7440	197
7921	8029	366
0	195	0
7920	8092	196
0	175	0
5919	6451	176
0	574	0
5022	5126	575
0	520	0
4866	4977	521
0	356	0
3242	3610	357
0	580	0
920	977	581
1140	1169	639
0	685	0
783	894	686
0	348	0
1435	1558	349
2453	2586	473
0	323	0
1435	1558	324
2453	2619	448
0	85	0
1644	1829	86
11257	11536	272
0	49	0
37048	37178	50
49403	49540	181
71130	72375	319
75128	75330	1565
0	249	0
24231	24452	250
0	290	0
0	143	0
0	641	0
1292	1546	642
3394	3595	897
0	45	0
2328	2469	46
0	232	0
319	372	233
1235	1304	287
0	289	0
122932	123672	290
124818	124951	1031
127414	127606	1165
129510	129695	1358
136505	136670	1544
141196	141362	1710
142294	142488	1877
144290	144428	2072
170962	171158	2211
178245	178439	2408
181578	181769	2603
195898	196092	2795
203977	204009	2990
206104	206215	3023
208199	208301	3135
210792	210997	3238
0	289	0
122932	123672	290
124818	124951	1031
127414	127606	1165
129510	129695	1358
136505	136670	1544
141196	141362	1710
142294	142488	1877
144290	144428	2072
170962	171158	2211
178245	178439	2408
181578	181769	2603
195898	196092	2795
206107	206215	2990
208199	208301	3099
210792	214123	3202
0	249	0
122892	123632	250
124778	124911	991
127374	127566	1125
129470	129655	1318
136465	136630	1504
141156	141322	1670
142254	142448	1837
144250	144388	2032
170922	171118	2171
178205	178399	2368
195858	196052	2563
206061	206175	2758
208159	208261	2873
210752	214082	2976
0	188	0
122831	123571	189
124717	124850	930
127313	127505	1064
129409	129594	1257
136404	136569	1443
141095	141261	1609
142193	142387	1776
144189	144327	1971
170861	171057	2110
178144	178338	2307
181477	181668	2502
195797	195991	2694
206000	206114	2889
208098	208200	3004
210691	210798	3107
0	188	0
122831	123571	189
124717	124850	930
127313	127505	1064
129409	129594	1257
136404	136569	1443
141095	141261	1609
142193	142387	1776
144189	144327	1971
170861	171057	2110
178144	178338	2307
181477	181668	2502
195797	195991	2694
203876	203908	2889
206000	206114	2922
208098	208200	3037
210691	210798	3140
0	105	0
122748	123488	106
124634	124767	847
127230	127422	981
129326	129511	1174
136321	136486	1360
141012	141178	1526
142110	142304	1693
144106	144244	1888
170778	170974	2027
178061	178255	2224
181394	181585	2419
205917	206031	2611
208015	208117	2726
210608	210676	2829
0	80	0
1421	1524	81
3006	3164	185
3287	3358	344
12643	12761	416
0	895	0
2041	2174	896
4637	4829	1030
6733	6918	1223
13728	13893	1409
18419	18585	1575
19517	19711	1742
21513	21651	1937
48185	48381	2076
55468	55662	2273
58801	58992	2468
83327	83438	2660
85422	85524	2772
88015	88217	2875
0	895	0
2041	2174	896
4637	4829	1030
6733	6918	1223
13728	13893	1409
18419	18585	1575
19517	19711	1742
21513	21651	1937
48185	48381	2076
55468	55662	2273
58801	58992	2468
73121	73315	2660
81200	81232	2855
83327	83438	2888
85422	85524	3000
88015	88217	3103
0	124	0
3263	3667	125
0	207	0
623	817	208
10829	10940	403
12924	12971	515
0	109	0
0	158	0
475	1122	159
0	213	0
4119	5228	214
13186	13299	1324
13824	15742	1438
0	129	0
14436	14544	130
15022	15154	239
20494	20592	372
0	467	0
13632	13740	468
14218	14350	577
19690	19965	710
0	341	0
1269	1412	342
0	1924	0
6379	6487	1925
6965	7097	2034
12437	13346	2167
13975	14071	3077
14746	14782	3174
17071	17143	3211
19239	19333	3284
20822	20938	3379
21352	21459	3496
25513	25656	3604
27785	27875	3748
30242	30760	3839
32194	32332	4358
0	1321	0
5776	5884	1322
6362	6494	1431
11834	12743	1564
13372	13468	2474
13968	14021	2571
14143	14179	2625
16468	16540	2662
18636	18839	2735
20219	20335	2939
20749	20856	3056
24910	25053	3164
27182	27365	3308
0	1321	0
5776	5884	1322
6362	6494	1431
11834	12743	1564
13372	14179	2474
16468	16540	3282
18636	18730	3355
19130	19305	3450
20219	20335	3626
20749	20856	3743
24910	25053	3851
27182	27463	3995
0	1321	0
5776	5884	1322
6362	6494	1431
11834	12743	1564
13372	13468	2474
14143	14179	2571
16468	16540	2608
18636	18730	2681
20219	20335	2776
20749	20856	2893
24910	25053	3001
27182	27598	3145
0	1321	0
5776	5884	1322
6362	6494	1431
11834	12743	1564
13372	13468	2474
14143	14179	2571
16468	16540	2608
18636	18730	2681
20219	20335	2776
20749	20856	2893
24910	25053	3001
27182	27272	3145
29639	30157	3236
31682	31712	3755
0	1321	0
5776	5884	1322
6362	6494	1431
11834	12743	1564
13372	13468	2474
14143	14179	2571
16468	16540	2608
18636	18839	2681
20219	20335	2885
20749	20856	3002
24910	25053	3110
27182	27272	3254
29639	30157	3345
31682	31753	3864
0	1321	0
5776	5884	1322
6362	6494	1431
11834	12743	1564
13372	13468	2474
14143	16540	2571
18636	18730	4969
20219	20335	5064
20749	20856	5181
24910	25053	5289
27182	27272	5433
29639	30157	5524
31662	31754	6043
0	292	0
10805	11714	293
12343	13150	1203
15439	15511	2011
17607	17701	2084
19190	19306	2179
19720	19827	2296
23881	24024	2404
26153	26376	2548
0	326	0
4213	4321	327
4799	4931	436
14905	14977	569
17073	17167	642
18656	18772	737
19186	19304	854
0	587	0
1216	1312	588
